,date,통계표,계정항목,금융기관 유형코드,단위,변환,value,log_yoy,credit_log_yoy_z
230,2022-03-01,7.5.1. 신용카드,전체 이용건수,합계,천건,원자료,1335121.0,0.051192342735836505,-0.749212285842871
231,2022-04-01,7.5.1. 신용카드,전체 이용건수,합계,천건,원자료,1378369.0,0.0876755574629069,-0.17899856074392206
232,2022-05-01,7.5.1. 신용카드,전체 이용건수,합계,천건,원자료,1500236.0,0.13141016858151922,0.5045507292037618
233,2022-06-01,7.5.1. 신용카드,전체 이용건수,합계,천건,원자료,1443682.0,0.09053067558714467,-0.1343745451959951
234,2022-07-01,7.5.1. 신용카드,전체 이용건수,합계,천건,원자료,1486379.0,0.10796388139697832,0.1380974203258909
235,2022-08-01,7.5.1. 신용카드,전체 이용건수,합계,천건,원자료,1518932.0,0.13505806535681408,0.5615654639133628
236,2022-09-01,7.5.1. 신용카드,전체 이용건수,합계,천건,원자료,1426030.0,0.10100591365252676,0.029347993051924
237,2022-10-01,7.5.1. 신용카드,전체 이용건수,합계,천건,원자료,1506483.0,0.10811885570785584,0.14051958843144832
238,2022-11-01,7.5.1. 신용카드,전체 이용건수,합계,천건,원자료,1455878.0,0.0633154489013279,-0.5597344238148397
239,2022-12-01,7.5.1. 신용카드,전체 이용건수,합계,천건,원자료,1450646.0,0.07988503173723593,-0.30076043747946885
240,2023-01-01,7.5.1. 신용카드,전체 이용건수,합계,천건,원자료,1391410.0,0.08161393155341301,-0.27373863000224213
241,2023-02-01,7.5.1. 신용카드,전체 이용건수,합계,천건,원자료,1321301.0,0.13706260898974953,0.5928954412909153
242,2023-03-01,7.5.1. 신용카드,전체 이용건수,합계,천건,원자료,1516784.0,0.12757037949070238,0.44453681712258825
243,2023-04-01,7.5.1. 신용카드,전체 이용건수,합계,천건,원자료,1488059.0,0.07657167002708754,-0.3525465626188764
244,2023-05-01,7.5.1. 신용카드,전체 이용건수,합계,천건,원자료,1599371.0,0.06398799788593834,-0.5492228319856887
245,2023-06-01,7.5.1. 신용카드,전체 이용건수,합계,천건,원자료,1565357.0,0.0809171183821693,-0.28462945848447196
246,2023-07-01,7.5.1. 신용카드,전체 이용건수,합계,천건,원자료,1587250.0,0.06565999818551305,-0.5230903344434796
247,2023-08-01,7.5.1. 신용카드,전체 이용건수,합계,천건,원자료,1609425.0,0.05786951603054824,-0.6448515301914861
248,2023-09-01,7.5.1. 신용카드,전체 이용건수,합계,천건,원자료,1536135.0,0.07437516184935156,-0.3868768462741652
249,2023-10-01,7.5.1. 신용카드,전체 이용건수,합계,천건,원자료,1602694.0,0.0619081682374194,-0.5817294907416468
250,2023-11-01,7.5.1. 신용카드,전체 이용건수,합계,천건,원자료,1537236.0,0.05437684358305006,-0.699440189160748
251,2023-12-01,7.5.1. 신용카드,전체 이용건수,합계,천건,원자료,1530314.0,0.05346396864545078,-0.7137079509962128
252,2024-01-01,7.5.1. 신용카드,전체 이용건수,합계,천건,원자료,1529028.0,0.09431461791440832,-0.07523348906566407
253,2024-02-01,7.5.1. 신용카드,전체 이용건수,합계,천건,원자료,1402698.0,0.05978066765270107,-0.614981221507091
254,2024-03-01,7.5.1. 신용카드,전체 이용건수,합계,천건,원자료,1548923.0,0.02096754676940371,-1.2216101714816971
255,2024-04-01,7.5.1. 신용카드,전체 이용건수,합계,천건,원자료,1599950.0,0.07249979259497152,-0.4161878951078804
256,2024-05-01,7.5.1. 신용카드,전체 이용건수,합계,천건,원자료,1638305.0,0.024051743831666528,-1.1734057709383643
257,2024-06-01,7.5.1. 신용카드,전체 이용건수,합계,천건,원자료,1589083.0,0.015043207306112194,-1.3142045247859742
258,2024-07-01,7.5.1. 신용카드,전체 이용건수,합계,천건,원자료,1647629.0,0.03733432571601725,-0.9658059047569548
259,2024-08-01,7.5.1. 신용카드,전체 이용건수,합계,천건,원자료,1648615.0,0.02405856913620852,-1.1732990949681426
260,2024-09-01,7.5.1. 신용카드,전체 이용건수,합계,천건,원자료,1574386.0,0.024595833511567022,-1.1649019314197007
261,2024-10-01,7.5.1. 신용카드,전체 이용건수,합계,천건,원자료,1639489.0,0.022698644589597805,-1.1945540103416228
262,2024-11-01,7.5.1. 신용카드,전체 이용건수,합계,천건,원자료,1576079.0,0.024954118444856732,-1.1593021237276893
263,2024-12-01,7.5.1. 신용카드,전체 이용건수,합계,천건,원자료,1607773.0,0.04937704853127123,-0.777584392804368
264,2025-01-01,7.5.1. 신용카드,전체 이용건수,합계,천건,원자료,1509817.0,-0.012643787972377751,-1.7469379018375997
265,2025-02-01,7.5.1. 신용카드,전체 이용건수,합계,천건,원자료,1406665.0,0.0028241296241429126,-1.5051823718433852
266,2025-03-01,7.5.1. 신용카드,전체 이용건수,합계,천건,원자료,1605513.0,0.0358834809714601,-0.9884818556709053
267,2025-04-01,7.5.1. 신용카드,전체 이용건수,합계,천건,원자료,1598795.0,-0.0007221582528131876,-1.560609012168805
268,2025-05-01,7.5.1. 신용카드,전체 이용건수,합계,천건,원자료,1656086.0,0.010794816198266943,-1.380604674482328
269,2025-06-01,7.5.1. 신용카드,전체 이용건수,합계,천건,원자료,1650340.0,0.0378242069910506,-0.9581493144925634
270,2025-07-01,7.5.1. 신용카드,전체 이용건수,합계,천건,원자료,1690270.0,0.025550994703353425,-1.1499732573619743
271,2025-08-01,7.5.1. 신용카드,전체 이용건수,합계,천건,원자료,1655590.0,0.004221899283153974,-1.483335956990486
272,2025-09-01,7.5.1. 신용카드,전체 이용건수,합계,천건,원자료,1665830.0,0.05645814272191352,-0.6669105630328187
273,2025-10-01,7.5.1. 신용카드,전체 이용건수,합계,천건,원자료,1625251.0,-0.008722342525240734,-1.68564774325612
274,2025-11-01,7.5.1. 신용카드,전체 이용건수,합계,천건,원자료,1613921.0,0.0237265048506643,-1.1784890875345595
